order_id,customer_id,product_id,quantity,unit_price,order_date,sales_region,sales_channel,_ingested_at
634,116,22,5,150.13,2024-03-03,CENTRAL,WHOLESALE,2025-01-15 08:00:00
635,19,32,9,68.69,2023-03-09,CENTRAL,STORE,2025-01-15 08:00:00
636,134,50,7,33.13,2023-05-08,EAST,STORE,2025-01-15 08:00:00
637,72,47,12,138.9,2022-01-12,SOUTH,WHOLESALE,2025-01-15 08:00:00
638,28,16,17,44.43,2024-08-14,CENTRAL,ONLINE,2025-01-15 08:00:00
639,43,49,19,110.64,2024-06-28,SOUTH,STORE,2025-01-15 08:00:00
640,136,19,9,75.24,2023-01-03,WEST,STORE,2025-01-15 08:00:00
641,198,39,10,106.56,2022-12-24,WEST,STORE,2025-01-15 08:00:00
642,188,31,6,40.43,2023-02-28,SOUTH,ONLINE,2025-01-15 08:00:00
643,171,50,14,73.22,2022-12-15,EAST,ONLINE,2025-01-15 08:00:00
644,197,4,8,49.6,2024-05-23,EAST,ONLINE,2025-01-15 08:00:00
645,79,12,10,48.5,2022-11-03,CENTRAL,ONLINE,2025-01-15 08:00:00
646,30,39,12,-8.6,2024-12-07,EAST,ONLINE,2025-01-15 08:00:00
647,173,24,18,103.55,2022-12-06,CENTRAL,WHOLESALE,2025-01-15 08:00:00
648,26,15,12,189.1,2022-07-24,INTERNATIONAL,PARTNER,2025-01-15 08:00:00
649,49,47,19,100.87,2024-03-26,SOUTH,STORE,2025-01-15 08:00:00
650,64,45,20,143.64,2022-01-03,WEST,STORE,2025-01-15 08:00:00
651,165,7,15,66.19,2023-11-02,WEST,STORE,2025-01-15 08:00:00
652,63,24,14,190.78,2023-11-28,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
653,185,36,7,61.63,2024-05-23,WEST,WHOLESALE,2025-01-15 08:00:00
654,81,23,14,32.55,2024-07-30,CENTRAL,ONLINE,2025-01-15 08:00:00
655,170,46,6,179.84,2024-02-03,INTERNATIONAL,WHOLESALE,2025-01-15 08:00:00
656,118,11,12,9.04,2022-08-20,WEST,PARTNER,2025-01-15 08:00:00
657,82,39,10,111.5,2023-02-26,CENTRAL,ONLINE,2025-01-15 08:00:00
658,26,41,15,65.11,2024-07-31,EAST,STORE,2025-01-15 08:00:00
659,17,19,12,83.02,2022-06-16,SOUTH,PARTNER,2025-01-15 08:00:00
660,92,7,12,59.15,2023-10-28,SOUTH,ONLINE,2025-01-15 08:00:00
661,132,22,8,121.89,2022-01-09,WEST,ONLINE,2025-01-15 08:00:00
662,,6,16,147.02,2022-11-12,WEST,STORE,2025-01-15 08:00:00
663,145,13,15,58.53,2024-11-21,CENTRAL,ONLINE,2025-01-15 08:00:00
664,86,17,1,158.98,2023-12-20,CENTRAL,WHOLESALE,2025-01-15 08:00:00
665,89,41,4,64.56,2022-09-23,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
666,13,41,11,133.84,2024-11-26,EAST,ONLINE,2025-01-15 08:00:00
667,25,43,9,38.57,2024-01-09,SOUTH,STORE,2025-01-15 08:00:00
668,82,22,9,43.06,2024-08-22,CENTRAL,STORE,2025-01-15 08:00:00
669,170,41,18,89.42,2022-06-20,SOUTH,WHOLESALE,2025-01-15 08:00:00
670,71,24,1,12.71,2022-07-15,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
671,191,49,2,35.57,2023-09-12,EAST,STORE,2025-01-15 08:00:00
672,23,48,6,101.03,2023-12-08,CENTRAL,ONLINE,2025-01-15 08:00:00
673,176,18,9,83.28,2023-11-20,EAST,STORE,2025-01-15 08:00:00
674,65,41,8,78.4,2024-12-03,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
675,198,15,10,56.26,2023-06-09,EAST,STORE,2025-01-15 08:00:00
676,186,19,2,10.59,2022-12-23,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
677,97,43,9,168.19,2023-08-22,WEST,WHOLESALE,2025-01-15 08:00:00
678,50,47,17,162.06,2024-02-20,SOUTH,ONLINE,2025-01-15 08:00:00
679,111,38,14,85.93,2023-02-19,WEST,ONLINE,2025-01-15 08:00:00
680,38,21,20,28.63,2023-11-22,WEST,ONLINE,2025-01-15 08:00:00
681,131,49,2,135.67,2023-07-28,EAST,WHOLESALE,2025-01-15 08:00:00
682,182,18,10,160.44,2022-02-26,WEST,STORE,2025-01-15 08:00:00
683,163,47,17,12.78,2024-06-10,CENTRAL,STORE,2025-01-15 08:00:00
684,,39,1,129.63,2022-11-14,EAST,ONLINE,2025-01-15 08:00:00
685,115,39,12,5.65,2024-06-26,EAST,WHOLESALE,2025-01-15 08:00:00
686,162,49,12,104.56,2022-05-15,WEST,STORE,2025-01-15 08:00:00
687,37,42,7,171.93,2022-10-14,SOUTH,STORE,2025-01-15 08:00:00
688,55,39,4,134.76,2024-01-18,SOUTH,STORE,2025-01-15 08:00:00
689,34,10,14,131.19,2022-11-11,WEST,PARTNER,2025-01-15 08:00:00
690,154,14,7,69.83,2024-01-21,SOUTH,PARTNER,2025-01-15 08:00:00
691,25,5,2,43.0,2022-10-23,CENTRAL,STORE,2025-01-15 08:00:00
692,60,7,11,104.3,2023-12-19,WEST,ONLINE,2025-01-15 08:00:00
693,108,17,3,15.89,2022-09-09,INTERNATIONAL,WHOLESALE,2025-01-15 08:00:00
694,49,15,20,13.93,2023-05-18,EAST,ONLINE,2025-01-15 08:00:00
695,15,10,20,194.47,2024-12-24,SOUTH,STORE,2025-01-15 08:00:00
696,94,29,19,63.6,2024-12-28,SOUTH,STORE,2025-01-15 08:00:00
697,185,19,-1,90.88,2024-12-07,CENTRAL,ONLINE,2025-01-15 08:00:00
698,62,18,16,25.57,2024-11-17,CENTRAL,ONLINE,2025-01-15 08:00:00
699,165,16,11,24.56,2022-11-27,WEST,ONLINE,2025-01-15 08:00:00
700,178,18,17,29.82,2023-05-17,INTERNATIONAL,STORE,2025-01-15 08:00:00
701,162,12,6,81.19,2022-02-19,SOUTH,ONLINE,2025-01-15 08:00:00
702,157,25,11,15.15,2023-10-09,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
703,7,37,3,105.1,2023-11-04,WEST,ONLINE,2025-01-15 08:00:00
704,102,16,10,193.06,2023-04-18,SOUTH,ONLINE,2025-01-15 08:00:00
705,45,49,17,113.54,2022-07-09,EAST,ONLINE,2025-01-15 08:00:00
706,192,39,1,97.64,2024-12-05,CENTRAL,ONLINE,2025-01-15 08:00:00
707,109,40,10,139.97,2024-08-09,CENTRAL,WHOLESALE,2025-01-15 08:00:00
708,49,9,-5,154.87,2022-05-25,CENTRAL,ONLINE,2025-01-15 08:00:00
709,99,17,6,196.85,2024-09-04,WEST,STORE,2025-01-15 08:00:00
710,149,5,3,77.42,2023-10-16,SOUTH,STORE,2025-01-15 08:00:00
711,22,11,14,40.49,2023-11-22,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
712,150,49,6,137.68,2024-04-04,WEST,ONLINE,2025-01-15 08:00:00
713,136,29,4,108.42,2024-11-04,INTERNATIONAL,WHOLESALE,2025-01-15 08:00:00
714,57,49,18,180.26,2024-06-23,WEST,ONLINE,2025-01-15 08:00:00
715,135,25,2,110.72,2023-06-29,SOUTH,ONLINE,2025-01-15 08:00:00
716,89,29,8,116.58,2023-06-23,INTERNATIONAL,STORE,2025-01-15 08:00:00
717,162,47,9,29.51,2024-09-23,INTERNATIONAL,STORE,2025-01-15 08:00:00
718,53,27,10,48.92,2023-06-13,WEST,STORE,2025-01-15 08:00:00
719,3,19,4,9.84,2024-12-05,CENTRAL,ONLINE,2025-01-15 08:00:00
720,168,9,1,61.25,2022-08-09,CENTRAL,STORE,2025-01-15 08:00:00
721,138,41,3,119.61,2022-05-08,WEST,ONLINE,2025-01-15 08:00:00
722,191,44,19,80.86,2023-05-01,SOUTH,STORE,2025-01-15 08:00:00
723,178,37,20,78.6,2023-07-24,WEST,ONLINE,2025-01-15 08:00:00
724,30,50,1,68.69,2024-12-28,WEST,STORE,2025-01-15 08:00:00
725,94,4,16,72.9,2022-02-18,EAST,WHOLESALE,2025-01-15 08:00:00
726,158,35,2,69.36,2024-08-11,WEST,WHOLESALE,2025-01-15 08:00:00
727,195,31,2,120.24,2022-02-16,WEST,ONLINE,2025-01-15 08:00:00
728,54,19,19,157.03,2023-08-19,INTERNATIONAL,STORE,2025-01-15 08:00:00
729,150,21,2,67.11,2022-08-14,EAST,WHOLESALE,2025-01-15 08:00:00
730,155,36,20,126.54,2023-06-11,WEST,ONLINE,2025-01-15 08:00:00
731,145,18,16,174.72,2024-06-28,WEST,STORE,2025-01-15 08:00:00
732,36,24,2,8.01,2022-07-08,WEST,ONLINE,2025-01-15 08:00:00
733,74,28,-1,10.33,2024-02-26,WEST,ONLINE,2025-01-15 08:00:00
734,18,29,2,82.52,2023-07-18,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
735,16,15,8,89.61,2023-03-02,CENTRAL,WHOLESALE,2025-01-15 08:00:00
736,62,43,3,188.04,2023-12-17,WEST,ONLINE,2025-01-15 08:00:00
737,96,25,2,-19.46,2023-07-17,CENTRAL,ONLINE,2025-01-15 08:00:00
738,46,30,4,14.4,2024-10-12,CENTRAL,ONLINE,2025-01-15 08:00:00
739,1,46,10,146.59,2023-04-26,INTERNATIONAL,PARTNER,2025-01-15 08:00:00
740,55,9,5,185.48,2022-07-18,CENTRAL,ONLINE,2025-01-15 08:00:00
741,25,15,6,77.46,2024-11-06,CENTRAL,STORE,2025-01-15 08:00:00
742,34,19,1,76.21,2024-01-07,WEST,ONLINE,2025-01-15 08:00:00
743,154,4,6,71.96,2023-12-21,WEST,WHOLESALE,2025-01-15 08:00:00
744,40,35,13,43.49,2024-12-12,CENTRAL,STORE,2025-01-15 08:00:00
745,190,32,14,73.28,2023-12-04,SOUTH,ONLINE,2025-01-15 08:00:00
746,118,24,11,132.23,2023-11-11,WEST,STORE,2025-01-15 08:00:00
747,153,35,13,149.62,2023-01-24,WEST,ONLINE,2025-01-15 08:00:00
748,195,2,1,152.59,2024-03-12,INTERNATIONAL,STORE,2025-01-15 08:00:00
749,143,14,20,58.31,2023-10-14,WEST,PARTNER,2025-01-15 08:00:00
750,165,9,1,90.0,2027-07-30,CENTRAL,WHOLESALE,2025-01-15 08:00:00
751,154,33,15,52.49,2024-05-01,EAST,STORE,2025-01-15 08:00:00
752,66,9,13,88.7,2024-07-31,EAST,STORE,2025-01-15 08:00:00
753,9,1,18,81.41,2022-07-11,SOUTH,ONLINE,2025-01-15 08:00:00
754,66,32,16,67.66,2022-05-08,EAST,ONLINE,2025-01-15 08:00:00
755,1,30,11,89.15,2024-10-02,WEST,STORE,2025-01-15 08:00:00
756,150,34,3,136.38,2024-01-06,SOUTH,ONLINE,2025-01-15 08:00:00
757,113,10,10,45.72,2024-03-03,EAST,WHOLESALE,2025-01-15 08:00:00
758,184,45,10,108.74,2024-06-13,CENTRAL,ONLINE,2025-01-15 08:00:00
759,154,3,12,129.32,2022-10-13,EAST,ONLINE,2025-01-15 08:00:00
760,122,9,7,112.58,2024-03-27,SOUTH,ONLINE,2025-01-15 08:00:00
761,28,31,20,198.36,2024-07-17,SOUTH,STORE,2025-01-15 08:00:00
762,105,13,2,80.87,2022-07-24,CENTRAL,PARTNER,2025-01-15 08:00:00
763,183,44,16,48.15,2023-10-18,EAST,ONLINE,2025-01-15 08:00:00
764,159,7,5,78.96,2022-12-27,EAST,WHOLESALE,2025-01-15 08:00:00
765,27,34,20,144.56,2022-07-17,CENTRAL,STORE,2025-01-15 08:00:00
766,195,10,15,166.59,2023-12-11,INTERNATIONAL,WHOLESALE,2025-01-15 08:00:00
767,97,32,12,136.03,2024-07-27,EAST,WHOLESALE,2025-01-15 08:00:00
768,77,5,18,147.09,2024-12-01,EAST,STORE,2025-01-15 08:00:00
769,6,6,9,55.2,2023-11-23,CENTRAL,STORE,2025-01-15 08:00:00
770,146,26,16,48.36,2022-03-30,SOUTH,PARTNER,2025-01-15 08:00:00
771,89,5,1,57.77,2024-12-23,WEST,ONLINE,2025-01-15 08:00:00
772,173,5,8,139.31,2024-11-25,WEST,PARTNER,2025-01-15 08:00:00
773,117,39,15,75.57,2024-04-24,WEST,WHOLESALE,2025-01-15 08:00:00
774,142,12,16,42.33,2023-07-13,CENTRAL,ONLINE,2025-01-15 08:00:00
775,134,47,19,59.13,2022-05-13,SOUTH,ONLINE,2025-01-15 08:00:00
776,173,28,2,138.13,2024-11-06,SOUTH,PARTNER,2025-01-15 08:00:00
777,58,36,14,135.85,2022-11-08,INTERNATIONAL,STORE,2025-01-15 08:00:00
778,17,39,15,165.08,2023-07-22,EAST,ONLINE,2025-01-15 08:00:00
779,18,40,9,80.94,2023-12-20,CENTRAL,ONLINE,2025-01-15 08:00:00
780,148,7,7,145.03,2023-05-30,CENTRAL,STORE,2025-01-15 08:00:00
781,184,33,12,151.19,2024-02-05,CENTRAL,STORE,2025-01-15 08:00:00
782,3,44,20,90.69,2024-06-01,INTERNATIONAL,WHOLESALE,2025-01-15 08:00:00
783,53,29,4,66.9,2022-02-28,WEST,ONLINE,2025-01-15 08:00:00
784,189,41,6,46.22,2022-12-16,WEST,STORE,2025-01-15 08:00:00
785,60,16,16,147.66,2023-02-01,EAST,STORE,2025-01-15 08:00:00
786,179,47,15,22.44,2022-08-20,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
787,58,46,3,26.86,2023-08-06,SOUTH,ONLINE,2025-01-15 08:00:00
788,170,2,7,150.8,2024-12-13,WEST,WHOLESALE,2025-01-15 08:00:00
789,198,19,19,34.19,2022-02-08,WEST,WHOLESALE,2025-01-15 08:00:00
790,180,34,19,68.4,2023-08-30,INTERNATIONAL,STORE,2025-01-15 08:00:00
791,20,30,5,179.63,2023-12-05,CENTRAL,WHOLESALE,2025-01-15 08:00:00
792,29,10,6,131.26,2022-08-07,EAST,STORE,2025-01-15 08:00:00
793,116,10,18,131.16,2022-05-31,INTERNATIONAL,STORE,2025-01-15 08:00:00
794,81,32,20,98.73,2023-01-16,CENTRAL,STORE,2025-01-15 08:00:00
795,184,22,8,120.19,2022-03-18,EAST,STORE,2025-01-15 08:00:00
796,59,6,7,46.43,2022-10-26,CENTRAL,WHOLESALE,2025-01-15 08:00:00
797,119,20,8,61.78,2024-11-24,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
798,15,38,2,120.74,2024-06-25,WEST,STORE,2025-01-15 08:00:00
799,155,25,19,141.14,2023-12-21,SOUTH,ONLINE,2025-01-15 08:00:00
800,110,18,20,196.64,2024-12-30,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
801,84,18,17,110.96,2024-03-09,WEST,STORE,2025-01-15 08:00:00
802,55,41,19,162.85,2022-01-03,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
803,168,48,19,136.95,2023-05-20,WEST,PARTNER,2025-01-15 08:00:00
804,139,8,13,96.97,2024-10-11,CENTRAL,WHOLESALE,2025-01-15 08:00:00
805,160,21,10,26.92,2024-01-03,WEST,WHOLESALE,2025-01-15 08:00:00
806,143,9,2,92.68,2023-02-16,INTERNATIONAL,STORE,2025-01-15 08:00:00
807,119,16,14,18.99,2024-06-02,SOUTH,WHOLESALE,2025-01-15 08:00:00
808,101,24,7,99.29,2022-01-15,EAST,WHOLESALE,2025-01-15 08:00:00
809,138,36,19,20.96,2024-12-12,CENTRAL,STORE,2025-01-15 08:00:00
810,129,38,3,57.73,2024-01-14,SOUTH,STORE,2025-01-15 08:00:00
811,152,25,1,24.8,2023-05-05,CENTRAL,STORE,2025-01-15 08:00:00
812,157,1,11,99.67,2024-12-21,CENTRAL,ONLINE,2025-01-15 08:00:00
813,,35,19,192.22,2024-03-16,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
814,105,40,14,191.41,2024-09-12,SOUTH,WHOLESALE,2025-01-15 08:00:00
815,158,7,6,-30.34,2022-11-26,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
816,116,38,9,90.66,2024-06-12,EAST,ONLINE,2025-01-15 08:00:00
817,193,6,10,179.65,2024-07-17,SOUTH,ONLINE,2025-01-15 08:00:00
818,94,14,5,93.89,2024-04-10,SOUTH,WHOLESALE,2025-01-15 08:00:00
819,95,12,0,33.25,2023-08-29,EAST,WHOLESALE,2025-01-15 08:00:00
820,71,21,10,189.09,2024-05-10,CENTRAL,WHOLESALE,2025-01-15 08:00:00
821,64,11,20,84.37,2022-09-02,SOUTH,WHOLESALE,2025-01-15 08:00:00
822,155,6,12,7.85,2022-12-02,SOUTH,ONLINE,2025-01-15 08:00:00
823,5,42,1,113.27,2024-04-21,CENTRAL,PARTNER,2025-01-15 08:00:00
824,107,40,9,22.47,2024-01-28,WEST,ONLINE,2025-01-15 08:00:00
825,88,34,17,59.96,2024-05-23,WEST,ONLINE,2025-01-15 08:00:00
826,40,43,4,80.84,2023-04-21,CENTRAL,WHOLESALE,2025-01-15 08:00:00
827,136,47,19,134.56,2022-08-07,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
828,34,36,16,169.34,2024-07-16,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
829,178,21,17,71.89,2023-05-27,SOUTH,WHOLESALE,2025-01-15 08:00:00
830,180,9,4,62.7,2022-04-30,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
831,165,45,12,122.75,2023-10-17,CENTRAL,STORE,2025-01-15 08:00:00
832,74,34,8,68.4,2023-03-03,EAST,STORE,2025-01-15 08:00:00
833,48,47,17,135.41,2022-08-31,INTERNATIONAL,STORE,2025-01-15 08:00:00
834,67,5,12,75.56,2024-09-14,SOUTH,ONLINE,2025-01-15 08:00:00
835,144,13,15,101.04,2022-01-22,SOUTH,STORE,2025-01-15 08:00:00
836,80,34,9,19.51,2022-05-20,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
837,40,20,4,108.64,2024-03-19,SOUTH,STORE,2025-01-15 08:00:00
838,151,36,11,101.34,2022-03-15,WEST,ONLINE,2025-01-15 08:00:00
839,87,3,10,167.27,2022-05-31,EAST,ONLINE,2025-01-15 08:00:00
840,171,16,12,138.39,2023-11-06,WEST,WHOLESALE,2025-01-15 08:00:00
841,195,45,3,81.97,2024-04-04,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
842,141,38,17,139.72,2022-02-08,CENTRAL,WHOLESALE,2025-01-15 08:00:00
843,41,48,18,87.39,2022-12-16,EAST,ONLINE,2025-01-15 08:00:00
844,168,39,4,191.18,2022-05-22,INTERNATIONAL,PARTNER,2025-01-15 08:00:00
845,6,15,3,181.72,2024-01-25,WEST,WHOLESALE,2025-01-15 08:00:00
846,147,28,4,116.76,2023-04-05,SOUTH,ONLINE,2025-01-15 08:00:00
847,70,28,5,198.27,2023-09-16,WEST,ONLINE,2025-01-15 08:00:00
848,120,46,18,195.69,2024-08-27,SOUTH,STORE,2025-01-15 08:00:00
849,130,7,12,140.54,2022-05-04,SOUTH,PARTNER,2025-01-15 08:00:00
850,193,37,5,175.34,2027-03-28,SOUTH,ONLINE,2025-01-15 08:00:00
851,129,45,8,154.43,2023-04-22,EAST,STORE,2025-01-15 08:00:00
852,98,38,10,138.98,2023-05-10,WEST,PARTNER,2025-01-15 08:00:00
853,96,19,20,149.24,2024-06-10,WEST,ONLINE,2025-01-15 08:00:00
854,19,27,3,153.27,2023-07-01,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
855,163,45,2,46.2,2024-09-03,EAST,STORE,2025-01-15 08:00:00
856,119,18,3,137.05,2024-04-13,SOUTH,WHOLESALE,2025-01-15 08:00:00
857,27,39,10,68.64,2022-04-18,INTERNATIONAL,STORE,2025-01-15 08:00:00
858,54,5,2,155.61,2024-01-28,EAST,STORE,2025-01-15 08:00:00
859,129,7,11,95.5,2024-11-19,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
860,95,17,3,124.02,2023-10-30,CENTRAL,ONLINE,2025-01-15 08:00:00
861,194,25,17,101.32,2024-12-28,EAST,ONLINE,2025-01-15 08:00:00
862,85,38,9,130.5,2022-10-18,EAST,STORE,2025-01-15 08:00:00
863,76,28,12,29.64,2024-10-05,SOUTH,ONLINE,2025-01-15 08:00:00
864,138,37,8,15.52,2023-08-29,WEST,STORE,2025-01-15 08:00:00
865,183,1,10,41.16,2024-09-18,CENTRAL,STORE,2025-01-15 08:00:00
866,193,32,3,168.19,2024-03-07,CENTRAL,ONLINE,2025-01-15 08:00:00
867,196,36,19,24.98,2023-12-22,SOUTH,ONLINE,2025-01-15 08:00:00
868,47,36,7,149.45,2022-03-16,EAST,ONLINE,2025-01-15 08:00:00
869,58,21,4,37.89,2023-02-27,CENTRAL,STORE,2025-01-15 08:00:00
870,104,36,7,37.5,2024-03-28,SOUTH,WHOLESALE,2025-01-15 08:00:00
871,88,23,13,99.92,2022-11-03,CENTRAL,ONLINE,2025-01-15 08:00:00
872,106,34,13,121.03,2024-04-29,SOUTH,STORE,2025-01-15 08:00:00
873,90,31,19,96.91,2024-08-16,SOUTH,ONLINE,2025-01-15 08:00:00
874,85,34,18,44.96,2024-06-06,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
875,193,42,12,14.89,2022-07-26,SOUTH,STORE,2025-01-15 08:00:00
876,139,50,9,33.36,2023-02-11,SOUTH,WHOLESALE,2025-01-15 08:00:00
877,48,5,12,94.2,2023-07-12,CENTRAL,WHOLESALE,2025-01-15 08:00:00
878,177,44,5,136.15,2024-02-02,EAST,STORE,2025-01-15 08:00:00
879,23,5,16,114.74,2023-07-19,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
880,184,3,8,18.03,2024-11-27,WEST,ONLINE,2025-01-15 08:00:00
881,135,24,15,73.48,2024-06-16,INTERNATIONAL,STORE,2025-01-15 08:00:00
882,146,44,1,97.8,2024-05-23,WEST,ONLINE,2025-01-15 08:00:00
883,,6,16,137.35,2023-03-16,INTERNATIONAL,WHOLESALE,2025-01-15 08:00:00
884,20,25,17,85.47,2024-04-11,INTERNATIONAL,STORE,2025-01-15 08:00:00
885,140,38,4,46.46,2022-03-25,EAST,ONLINE,2025-01-15 08:00:00
886,26,22,4,130.81,2023-04-16,SOUTH,WHOLESALE,2025-01-15 08:00:00
887,188,22,6,79.29,2024-08-25,SOUTH,STORE,2025-01-15 08:00:00
888,62,32,11,179.23,2024-07-06,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
889,24,20,17,146.11,2023-03-04,CENTRAL,ONLINE,2025-01-15 08:00:00
890,93,41,13,198.68,2023-01-27,WEST,STORE,2025-01-15 08:00:00
891,19,23,10,108.9,2022-01-28,EAST,WHOLESALE,2025-01-15 08:00:00
892,23,28,1,39.87,2023-11-29,EAST,WHOLESALE,2025-01-15 08:00:00
893,78,11,17,40.56,2024-05-27,WEST,PARTNER,2025-01-15 08:00:00
894,14,8,3,95.85,2023-04-19,CENTRAL,STORE,2025-01-15 08:00:00
895,13,6,12,121.9,2023-03-23,EAST,WHOLESALE,2025-01-15 08:00:00
896,58,9,1,37.57,2022-10-16,EAST,STORE,2025-01-15 08:00:00
897,87,43,19,51.82,2022-11-18,WEST,PARTNER,2025-01-15 08:00:00
898,71,14,17,152.95,2023-08-08,EAST,STORE,2025-01-15 08:00:00
899,160,38,1,30.6,2022-01-04,EAST,STORE,2025-01-15 08:00:00
900,142,16,11,84.92,2022-01-30,EAST,STORE,2025-01-15 08:00:00
901,62,16,11,186.3,2024-11-06,CENTRAL,ONLINE,2025-01-15 08:00:00
902,39,10,6,66.87,2022-03-09,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
903,57,11,1,115.0,2023-06-16,EAST,STORE,2025-01-15 08:00:00
904,38,3,2,46.41,2023-07-30,SOUTH,STORE,2025-01-15 08:00:00
905,92,27,1,91.7,2024-10-12,CENTRAL,STORE,2025-01-15 08:00:00
906,60,32,18,66.97,2022-07-17,INTERNATIONAL,WHOLESALE,2025-01-15 08:00:00
907,24,38,5,158.73,2022-08-06,INTERNATIONAL,STORE,2025-01-15 08:00:00
908,31,27,20,7.15,2024-11-24,SOUTH,ONLINE,2025-01-15 08:00:00
909,11,20,6,45.76,2024-08-11,SOUTH,STORE,2025-01-15 08:00:00
910,72,47,8,56.7,2022-01-16,CENTRAL,WHOLESALE,2025-01-15 08:00:00
911,6,8,18,197.13,2023-08-22,EAST,PARTNER,2025-01-15 08:00:00
912,145,24,13,195.83,2023-07-03,CENTRAL,PARTNER,2025-01-15 08:00:00
913,74,1,11,156.05,2024-10-02,EAST,ONLINE,2025-01-15 08:00:00
914,139,3,6,114.29,2023-07-24,INTERNATIONAL,PARTNER,2025-01-15 08:00:00
915,81,26,8,159.36,2022-02-21,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
916,68,16,-5,137.8,2023-01-20,SOUTH,PARTNER,2025-01-15 08:00:00
917,116,18,4,179.63,2024-02-06,WEST,ONLINE,2025-01-15 08:00:00
918,108,29,6,67.15,2023-10-13,CENTRAL,PARTNER,2025-01-15 08:00:00
919,170,48,16,26.99,2023-12-29,SOUTH,ONLINE,2025-01-15 08:00:00
920,148,34,15,26.01,2022-02-04,INTERNATIONAL,STORE,2025-01-15 08:00:00
921,14,19,17,109.57,2023-03-04,CENTRAL,STORE,2025-01-15 08:00:00
922,40,6,14,13.88,2024-03-10,WEST,ONLINE,2025-01-15 08:00:00
923,78,2,3,190.89,2024-01-26,WEST,ONLINE,2025-01-15 08:00:00
924,157,44,3,157.53,2022-05-03,WEST,STORE,2025-01-15 08:00:00
925,90,2,14,72.06,2023-04-15,SOUTH,STORE,2025-01-15 08:00:00
926,56,47,8,30.33,2022-09-09,SOUTH,PARTNER,2025-01-15 08:00:00
927,99,36,20,21.86,2024-01-23,SOUTH,ONLINE,2025-01-15 08:00:00
928,45,28,12,95.71,2022-12-16,CENTRAL,ONLINE,2025-01-15 08:00:00
929,193,30,4,6.01,2022-09-15,EAST,STORE,2025-01-15 08:00:00
930,183,7,4,170.29,2023-03-02,CENTRAL,STORE,2025-01-15 08:00:00
931,102,8,7,69.85,2022-07-18,CENTRAL,STORE,2025-01-15 08:00:00
932,166,6,11,76.72,2022-12-15,INTERNATIONAL,STORE,2025-01-15 08:00:00
933,96,45,15,82.48,2023-04-29,EAST,ONLINE,2025-01-15 08:00:00
934,136,34,1,81.82,2024-05-02,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
935,19,7,18,24.45,2023-08-26,WEST,ONLINE,2025-01-15 08:00:00
936,143,24,19,195.2,2024-04-03,WEST,ONLINE,2025-01-15 08:00:00
937,40,50,4,66.0,2024-01-12,WEST,STORE,2025-01-15 08:00:00
938,62,42,18,100.64,2022-02-03,WEST,PARTNER,2025-01-15 08:00:00
939,196,11,18,199.38,2022-04-03,SOUTH,STORE,2025-01-15 08:00:00
940,65,42,17,94.08,2022-05-15,WEST,ONLINE,2025-01-15 08:00:00
941,181,8,20,183.47,2024-01-26,INTERNATIONAL,PARTNER,2025-01-15 08:00:00
942,141,16,12,141.43,2022-04-02,EAST,WHOLESALE,2025-01-15 08:00:00
943,200,43,3,14.81,2024-07-06,EAST,PARTNER,2025-01-15 08:00:00
944,25,41,10,144.45,2022-01-06,WEST,ONLINE,2025-01-15 08:00:00
945,116,2,3,47.88,2024-09-12,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
946,110,29,5,187.16,2024-09-01,CENTRAL,ONLINE,2025-01-15 08:00:00
947,95,36,15,48.91,2024-02-04,CENTRAL,ONLINE,2025-01-15 08:00:00
948,22,37,17,108.1,2024-05-28,CENTRAL,ONLINE,2025-01-15 08:00:00
949,41,42,6,133.28,2022-09-23,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
950,187,22,3,152.67,2022-07-10,WEST,ONLINE,2025-01-15 08:00:00
951,122,36,4,197.81,2024-05-29,EAST,ONLINE,2025-01-15 08:00:00
